'Elapsed time','V1'
54.156,-0.180
54.158,-0.170
54.161,-0.175
54.164,-0.145
54.167,-0.145
54.169,-0.135
54.172,-0.130
54.175,-0.125
54.178,-0.130
54.181,-0.145
54.183,-0.140
54.186,-0.150
54.189,-0.155
54.192,-0.170
54.194,-0.175
54.197,-0.170
54.200,-0.175
54.203,-0.165
54.206,-0.170
54.208,-0.160
54.211,-0.155
54.214,-0.170
54.217,-0.175
54.219,-0.175
54.222,-0.185
54.225,-0.190
54.228,-0.185
54.231,-0.180
54.233,-0.185
54.236,-0.175
54.239,-0.170
54.242,-0.145
54.244,-0.160
54.247,-0.170
54.250,-0.165
54.253,-0.180
54.256,-0.175
54.258,-0.190
54.261,-0.190
54.264,-0.195
54.267,-0.175
54.269,-0.170
54.272,-0.170
54.275,-0.155
54.278,-0.160
54.281,-0.165
54.283,-0.175
54.286,-0.175
54.289,-0.180
54.292,-0.190
54.294,-0.190
54.297,-0.180
54.300,-0.175
54.303,-0.150
54.306,-0.140
54.308,-0.135
54.311,-0.130
54.314,-0.125
54.317,-0.125
54.319,-0.140
54.322,-0.180
54.325,-0.235
54.328,-0.315
54.331,-0.395
54.333,-0.480
54.336,-0.560
54.339,-0.605
54.342,-0.615
54.344,-0.575
54.347,-0.530
54.350,-0.435
54.353,-0.335
54.356,-0.245
54.358,-0.190
54.361,-0.165
54.364,-0.135
54.367,-0.150
54.369,-0.175
54.372,-0.200
54.375,-0.220
54.378,-0.225
54.381,-0.205
54.383,-0.175
54.386,-0.145
54.389,-0.130
54.392,-0.125
54.394,-0.125
54.397,-0.130
54.400,-0.125
54.403,-0.120
54.406,-0.115
54.408,-0.110
54.411,-0.110
54.414,-0.105
54.417,-0.110
54.419,-0.120
54.422,-0.130
54.425,-0.130
54.428,-0.130
54.431,-0.130
54.433,-0.120
54.436,-0.120
54.439,-0.110
54.442,-0.110
54.444,-0.100
54.447,-0.110
54.450,-0.120
54.453,-0.115
54.456,-0.120
54.458,-0.135
54.461,-0.140
54.464,-0.135
54.467,-0.135
54.469,-0.130
54.472,-0.125
54.475,-0.100
54.478,-0.105
54.481,-0.110
54.483,-0.120
54.486,-0.130
54.489,-0.135
54.492,-0.140
54.494,-0.140
54.497,-0.140
54.500,-0.130
54.503,-0.130
54.506,-0.120
54.508,-0.110
54.511,-0.115
54.514,-0.120
54.517,-0.130
54.519,-0.135
54.522,-0.135
54.525,-0.135
54.528,-0.155
54.531,-0.140
54.533,-0.150
54.536,-0.130
54.539,-0.125
54.542,-0.125
54.544,-0.120
54.547,-0.130
54.550,-0.140
54.553,-0.135
54.556,-0.150
54.558,-0.160
54.561,-0.150
54.564,-0.160
54.567,-0.140
54.569,-0.140
54.572,-0.145
54.575,-0.130
54.578,-0.130
54.581,-0.130
54.583,-0.130
54.586,-0.150
54.589,-0.160
54.592,-0.165
54.594,-0.165
54.597,-0.160
54.600,-0.160
54.603,-0.140
54.606,-0.145
54.608,-0.150
54.611,-0.135
54.614,-0.145
54.617,-0.150
54.619,-0.150
54.622,-0.155
54.625,-0.175
54.628,-0.170
54.631,-0.160
54.633,-0.165
54.636,-0.155
54.639,-0.155
54.642,-0.150
54.644,-0.145
54.647,-0.155
54.650,-0.160
54.653,-0.170
54.656,-0.185
54.658,-0.180
54.661,-0.185
54.664,-0.185
54.667,-0.180
54.669,-0.170
54.672,-0.165
54.675,-0.155
54.678,-0.155
54.681,-0.160
54.683,-0.170
54.686,-0.175
54.689,-0.175
54.692,-0.180
54.694,-0.195
54.697,-0.165
54.700,-0.180
54.703,-0.175
54.706,-0.170
54.708,-0.170
54.711,-0.165
54.714,-0.155
54.717,-0.150
54.719,-0.165
54.722,-0.170
54.725,-0.180
54.728,-0.175
54.731,-0.170
54.733,-0.160
54.736,-0.150
54.739,-0.140
54.742,-0.135
54.744,-0.130
54.747,-0.135
54.750,-0.125
54.753,-0.140
54.756,-0.145
54.758,-0.145
54.761,-0.140
54.764,-0.145
54.767,-0.135
54.769,-0.125
54.772,-0.130
54.775,-0.115
54.778,-0.110
54.781,-0.125
54.783,-0.120
54.786,-0.115
54.789,-0.125
54.792,-0.135
54.794,-0.140
54.797,-0.125
54.800,-0.125
54.803,-0.120
54.806,-0.110
54.808,-0.105
54.811,-0.110
54.814,-0.110
54.817,-0.120
54.819,-0.125
54.822,-0.130
54.825,-0.140
54.828,-0.140
54.831,-0.115
54.833,-0.120
54.836,-0.115
54.839,-0.115
54.842,-0.100
54.844,-0.115
54.847,-0.125
54.850,-0.120
54.853,-0.135
54.856,-0.135
54.858,-0.140
54.861,-0.145
54.864,-0.125
54.867,-0.130
54.869,-0.130
54.872,-0.120
54.875,-0.120
54.878,-0.105
54.881,-0.115
54.883,-0.130
54.886,-0.125
54.889,-0.130
54.892,-0.145
54.894,-0.140
54.897,-0.135
54.900,-0.135
54.903,-0.125
54.906,-0.120
54.908,-0.120
54.911,-0.115
54.914,-0.130
54.917,-0.125
54.919,-0.140
54.922,-0.155
54.925,-0.140
54.928,-0.150
54.931,-0.155
54.933,-0.145
54.936,-0.135
54.939,-0.135
54.942,-0.125
54.944,-0.120
54.947,-0.130
54.950,-0.125
54.953,-0.145
54.956,-0.140
54.958,-0.150
54.961,-0.160
54.964,-0.155
54.967,-0.150
54.969,-0.135
54.972,-0.135
54.975,-0.130
54.978,-0.120
54.981,-0.130
54.983,-0.145
54.986,-0.140
54.989,-0.130
54.992,-0.145
54.994,-0.140
54.997,-0.125
55.000,-0.125
55.003,-0.105
55.006,-0.090
55.008,-0.080
55.011,-0.065
55.014,-0.075
55.017,-0.080
55.019,-0.080
55.022,-0.095
55.025,-0.115
55.028,-0.135
55.031,-0.140
55.033,-0.160
55.036,-0.150
55.039,-0.140
55.042,-0.125
55.044,-0.100
55.047,-0.110
55.050,-0.115
55.053,-0.130
55.056,-0.145
55.058,-0.150
55.061,-0.135
55.064,-0.140
55.067,-0.135
55.069,-0.125
55.072,-0.130
55.075,-0.125
55.078,-0.120
55.081,-0.135
55.083,-0.135
55.086,-0.155
55.089,-0.160
55.092,-0.155
55.094,-0.175
55.097,-0.175
55.100,-0.165
55.103,-0.155
55.106,-0.155
55.108,-0.155
55.111,-0.135
55.114,-0.145
55.117,-0.150
55.119,-0.160
55.122,-0.160
55.125,-0.165
55.128,-0.175
55.131,-0.170
55.133,-0.155
55.136,-0.140
55.139,-0.140
55.142,-0.140
55.144,-0.140
55.147,-0.140
55.150,-0.150
55.153,-0.160
55.156,-0.165
55.158,-0.170
55.161,-0.160
55.164,-0.160
55.167,-0.165
55.169,-0.150
55.172,-0.150
55.175,-0.135
55.178,-0.125
55.181,-0.125
55.183,-0.120
55.186,-0.120
55.189,-0.115
55.192,-0.130
55.194,-0.155
55.197,-0.190
55.200,-0.240
55.203,-0.305
55.206,-0.385
55.208,-0.470
55.211,-0.545
55.214,-0.590
55.217,-0.575
55.219,-0.540
55.222,-0.465
55.225,-0.365
55.228,-0.275
55.231,-0.200
55.233,-0.130
55.236,-0.105
55.239,-0.125
55.242,-0.135
55.244,-0.155
55.247,-0.195
55.250,-0.205
55.253,-0.200
55.256,-0.175
55.258,-0.145
55.261,-0.130
55.264,-0.110
55.267,-0.105
55.269,-0.100
55.272,-0.110
55.275,-0.110
55.278,-0.105
55.281,-0.105
55.283,-0.115
55.286,-0.120
55.289,-0.125
55.292,-0.120
55.294,-0.130
55.297,-0.135
55.300,-0.120
55.303,-0.120
55.306,-0.110
55.308,-0.105
55.311,-0.095
55.314,-0.115
55.317,-0.110
55.319,-0.130
55.322,-0.135
55.325,-0.135
55.328,-0.155
55.331,-0.140
55.333,-0.130
55.336,-0.135
55.339,-0.135
55.342,-0.115
55.344,-0.120
55.347,-0.125
55.350,-0.125
55.353,-0.130
55.356,-0.140
55.358,-0.145
55.361,-0.145
55.364,-0.145
55.367,-0.140
55.369,-0.140
55.372,-0.135
55.375,-0.115
55.378,-0.120
55.381,-0.145
55.383,-0.140
55.386,-0.140
55.389,-0.155
55.392,-0.155
55.394,-0.160
55.397,-0.160
55.400,-0.155
55.403,-0.140
55.406,-0.135
55.408,-0.140
55.411,-0.130
55.414,-0.150
55.417,-0.150
55.419,-0.150
55.422,-0.165
55.425,-0.170
55.428,-0.165
55.431,-0.165
55.433,-0.160
55.436,-0.160
55.439,-0.155
55.442,-0.150
55.444,-0.145
55.447,-0.150
55.450,-0.145
55.453,-0.155
55.456,-0.155
55.458,-0.170
55.461,-0.170
55.464,-0.170
55.467,-0.160
55.469,-0.165
55.472,-0.145
55.475,-0.135
55.478,-0.140
55.481,-0.150
55.483,-0.150
55.486,-0.160
55.489,-0.175
55.492,-0.165
55.494,-0.180
55.497,-0.175
55.500,-0.170
55.503,-0.165
55.506,-0.160
55.508,-0.155
55.511,-0.150
55.514,-0.155
55.517,-0.155
55.519,-0.170
55.522,-0.170
55.525,-0.185
55.528,-0.195
55.531,-0.180
55.533,-0.175
55.536,-0.165
55.539,-0.160
55.542,-0.160
55.544,-0.155
55.547,-0.160
55.550,-0.160
55.553,-0.175
55.556,-0.175
55.558,-0.180
55.561,-0.195
55.564,-0.185
55.567,-0.190
55.569,-0.185
55.572,-0.175
55.575,-0.170
55.578,-0.160
55.581,-0.165
55.583,-0.185
55.586,-0.185
55.589,-0.190
55.592,-0.195
55.594,-0.195
55.597,-0.190
55.600,-0.180
55.603,-0.180
55.606,-0.155
55.608,-0.155
55.611,-0.150
55.614,-0.155
55.617,-0.155
55.619,-0.150
55.622,-0.170
55.625,-0.160
55.628,-0.175
55.631,-0.165
55.633,-0.165
55.636,-0.150
55.639,-0.145
55.642,-0.130
55.644,-0.140
55.647,-0.140
55.650,-0.135
55.653,-0.150
55.656,-0.150
55.658,-0.165
55.661,-0.165
55.664,-0.155
55.667,-0.155
55.669,-0.140
55.672,-0.140
55.675,-0.130
55.678,-0.130
55.681,-0.130
55.683,-0.140
55.686,-0.145
55.689,-0.140
55.692,-0.155
55.694,-0.155
55.697,-0.155
55.700,-0.135
55.703,-0.130
55.706,-0.135
55.708,-0.130
55.711,-0.125
55.714,-0.125
55.717,-0.135
55.719,-0.140
55.722,-0.150
55.725,-0.155
55.728,-0.155
55.731,-0.160
55.733,-0.160
55.736,-0.150
55.739,-0.140
55.742,-0.130
55.744,-0.135
55.747,-0.145
55.750,-0.135
55.753,-0.155
55.756,-0.165
55.758,-0.160
55.761,-0.160
55.764,-0.165
55.767,-0.145
55.769,-0.160
55.772,-0.150
55.775,-0.140
55.778,-0.130
55.781,-0.145
55.783,-0.145
55.786,-0.155
55.789,-0.165
55.792,-0.170
55.794,-0.170
55.797,-0.170
55.800,-0.165
55.803,-0.155
55.806,-0.155
55.808,-0.150
55.811,-0.140
55.814,-0.145
55.817,-0.155
55.819,-0.175
55.822,-0.165
55.825,-0.175
55.828,-0.175
55.831,-0.170
55.833,-0.180
55.836,-0.160
55.839,-0.160
55.842,-0.150
55.844,-0.155
55.847,-0.160
55.850,-0.155
55.853,-0.165
55.856,-0.175
55.858,-0.175
55.861,-0.185
55.864,-0.185
55.867,-0.170
55.869,-0.170
55.872,-0.165
55.875,-0.150
55.878,-0.145
55.881,-0.145
55.883,-0.140
55.886,-0.140
55.889,-0.125
55.892,-0.145
55.894,-0.140
55.897,-0.120
55.900,-0.120
55.903,-0.110
55.906,-0.100
55.908,-0.090
55.911,-0.110
55.914,-0.115
55.917,-0.120
55.919,-0.145
55.922,-0.160
55.925,-0.170
55.928,-0.195
55.931,-0.170
55.933,-0.165
55.936,-0.145
55.939,-0.130
55.942,-0.130
55.944,-0.130
55.947,-0.145
55.950,-0.145
55.953,-0.165
55.956,-0.160
55.958,-0.155
55.961,-0.165
55.964,-0.170
55.967,-0.180
55.969,-0.170
55.972,-0.160
55.975,-0.160
55.978,-0.160
55.981,-0.170
55.983,-0.185
55.986,-0.180
55.989,-0.200
55.992,-0.190
55.994,-0.205
55.997,-0.215
56.000,-0.195
56.003,-0.185
56.006,-0.180
56.008,-0.180
56.011,-0.170
56.014,-0.160
56.017,-0.180
56.019,-0.180
56.022,-0.195
56.025,-0.205
56.028,-0.200
56.031,-0.190
56.033,-0.190
56.036,-0.185
56.039,-0.180
56.042,-0.165
56.044,-0.175
56.047,-0.180
56.050,-0.175
56.053,-0.190
56.056,-0.190
56.058,-0.200
56.061,-0.205
56.064,-0.190
56.067,-0.175
56.069,-0.175
56.072,-0.150
56.075,-0.125
56.078,-0.115
56.081,-0.125
56.083,-0.150
56.086,-0.185
56.089,-0.250
56.092,-0.340
56.094,-0.420
56.097,-0.500
56.100,-0.580
56.103,-0.635
56.106,-0.640
56.108,-0.625
56.111,-0.575
56.114,-0.505
56.117,-0.410
56.119,-0.340
56.122,-0.275
56.125,-0.240
56.128,-0.215
56.131,-0.220
56.133,-0.225
56.136,-0.240
56.139,-0.250
56.142,-0.255
56.144,-0.210
56.147,-0.180
56.150,-0.150
56.153,-0.125
56.156,-0.120
56.158,-0.120
56.161,-0.135
56.164,-0.135
56.167,-0.145
56.169,-0.130
56.172,-0.135
56.175,-0.125
56.178,-0.115
56.181,-0.115
56.183,-0.120
56.186,-0.130
56.189,-0.140
56.192,-0.140
56.194,-0.155
56.197,-0.150
56.200,-0.150
56.203,-0.140
56.206,-0.135
56.208,-0.120
56.211,-0.120
56.214,-0.130
56.217,-0.135
56.219,-0.135
56.222,-0.140
56.225,-0.155
56.228,-0.155
56.231,-0.150
56.233,-0.150
56.236,-0.140
56.239,-0.125
56.242,-0.125
56.244,-0.125
56.247,-0.125
56.250,-0.130
56.253,-0.135
56.256,-0.145
56.258,-0.160
56.261,-0.155
56.264,-0.150
56.267,-0.155
56.269,-0.145
56.272,-0.140
56.275,-0.140
56.278,-0.125
56.281,-0.145
56.283,-0.140
56.286,-0.145
56.289,-0.155
56.292,-0.155
56.294,-0.155
56.297,-0.155
56.300,-0.155
56.303,-0.140
56.306,-0.135
56.308,-0.145
56.311,-0.125
56.314,-0.130
56.317,-0.140
56.319,-0.150
56.322,-0.160
56.325,-0.155
56.328,-0.165
56.331,-0.175
56.333,-0.165
56.336,-0.150
56.339,-0.150
56.342,-0.140
56.344,-0.135
56.347,-0.140
56.350,-0.150
56.353,-0.150
56.356,-0.155
56.358,-0.160
56.361,-0.160
56.364,-0.160
56.367,-0.160
56.369,-0.155
56.372,-0.150
56.375,-0.140
56.378,-0.140
56.381,-0.135
56.383,-0.140
56.386,-0.145
56.389,-0.160
56.392,-0.170
56.394,-0.175
56.397,-0.170
56.400,-0.160
56.403,-0.165
56.406,-0.160
56.408,-0.135
56.411,-0.135
56.414,-0.140
56.417,-0.155
56.419,-0.155
56.422,-0.160
56.425,-0.175
56.428,-0.180
56.431,-0.170
56.433,-0.160
56.436,-0.165
56.439,-0.155
56.442,-0.155
56.444,-0.150
56.447,-0.150
56.450,-0.160
56.453,-0.165
56.456,-0.165
56.458,-0.175
56.461,-0.175
56.464,-0.195
56.467,-0.175
56.469,-0.170
56.472,-0.160
56.475,-0.160
56.478,-0.155
56.481,-0.155
56.483,-0.150
56.486,-0.155
56.489,-0.165
56.492,-0.175
56.494,-0.185
56.497,-0.170
56.500,-0.170
56.503,-0.155
56.506,-0.145
56.508,-0.140
56.511,-0.135
56.514,-0.135
56.517,-0.150
56.519,-0.155
56.522,-0.150
56.525,-0.155
56.528,-0.155
56.531,-0.155
56.533,-0.160
56.536,-0.140
56.539,-0.135
56.542,-0.140
56.544,-0.130
56.547,-0.130
56.550,-0.145
56.553,-0.135
56.556,-0.140
56.558,-0.155
56.561,-0.155
56.564,-0.160
56.567,-0.145
56.569,-0.140
56.572,-0.145
56.575,-0.135
56.578,-0.125
56.581,-0.140
56.583,-0.135
56.586,-0.145
56.589,-0.150
56.592,-0.160
56.594,-0.155
56.597,-0.155
56.600,-0.155
56.603,-0.150
56.606,-0.150
56.608,-0.130
56.611,-0.125
56.614,-0.135
56.617,-0.140
56.619,-0.145
56.622,-0.150
56.625,-0.155
56.628,-0.155
56.631,-0.160
56.633,-0.160
56.636,-0.150
56.639,-0.135
56.642,-0.125
56.644,-0.130
56.647,-0.140
56.650,-0.140
56.653,-0.145
56.656,-0.155
56.658,-0.160
56.661,-0.165
56.664,-0.160
56.667,-0.160
56.669,-0.140
56.672,-0.140
56.675,-0.145
56.678,-0.140
56.681,-0.140
56.683,-0.155
56.686,-0.160
56.689,-0.175
56.692,-0.170
56.694,-0.190
56.697,-0.160
56.700,-0.175
56.703,-0.165
56.706,-0.160
56.708,-0.160
56.711,-0.150
56.714,-0.150
56.717,-0.160
56.719,-0.160
56.722,-0.170
56.725,-0.185
56.728,-0.190
56.731,-0.185
56.733,-0.180
56.736,-0.170
56.739,-0.165
56.742,-0.165
56.744,-0.150
56.747,-0.150
56.750,-0.155
56.753,-0.165
56.756,-0.175
56.758,-0.175
56.761,-0.200
56.764,-0.180
56.767,-0.185
56.769,-0.185
56.772,-0.175
56.775,-0.170
56.778,-0.160
56.781,-0.165
56.783,-0.165
56.786,-0.160
56.789,-0.175
56.792,-0.180
56.794,-0.180
56.797,-0.190
56.800,-0.170
56.803,-0.155
56.806,-0.150
56.808,-0.135
56.811,-0.135
56.814,-0.115
56.817,-0.120
56.819,-0.120
56.822,-0.100
56.825,-0.110
56.828,-0.120
56.831,-0.125
56.833,-0.135
56.836,-0.135
56.839,-0.145
56.842,-0.165
56.844,-0.165
56.847,-0.160
56.850,-0.165
56.853,-0.175
56.856,-0.175
56.858,-0.165
56.861,-0.165
56.864,-0.170
56.867,-0.165
56.869,-0.170
56.872,-0.165
56.875,-0.155
56.878,-0.150
56.881,-0.135
56.883,-0.155
56.886,-0.170
56.889,-0.175
56.892,-0.180
56.894,-0.185
56.897,-0.200
56.900,-0.190
56.903,-0.190
56.906,-0.185
56.908,-0.180
56.911,-0.170
56.914,-0.175
56.917,-0.180
56.919,-0.185
56.922,-0.185
56.925,-0.205
56.928,-0.200
56.931,-0.195
56.933,-0.190
56.936,-0.190
56.939,-0.185
56.942,-0.175
56.944,-0.175
56.947,-0.170
56.950,-0.180
56.953,-0.180
56.956,-0.190
56.958,-0.195
56.961,-0.200
56.964,-0.210
56.967,-0.205
56.969,-0.195
56.972,-0.180
56.975,-0.180
56.978,-0.180
56.981,-0.175
56.983,-0.175
56.986,-0.190
56.989,-0.190
56.992,-0.195
56.994,-0.190
56.997,-0.200
57.000,-0.190
57.003,-0.180
57.006,-0.160
57.008,-0.130
57.011,-0.110
57.014,-0.115
57.017,-0.155
57.019,-0.185
57.022,-0.240
57.025,-0.310
57.028,-0.415
57.031,-0.500
57.033,-0.600
57.036,-0.655
57.039,-0.670
57.042,-0.650
57.044,-0.605
57.047,-0.520
57.050,-0.420
57.053,-0.350
57.056,-0.285
57.058,-0.245
57.061,-0.220
57.064,-0.225
57.067,-0.230
57.069,-0.260
57.072,-0.265
57.075,-0.260
57.078,-0.240
57.081,-0.200
57.083,-0.180
57.086,-0.140
57.089,-0.135
57.092,-0.130
57.094,-0.140
57.097,-0.135
57.100,-0.140
57.103,-0.140
57.106,-0.130
57.108,-0.120
57.111,-0.120
57.114,-0.115
57.117,-0.130
57.119,-0.135
57.122,-0.135
57.125,-0.140
57.128,-0.150
57.131,-0.150
57.133,-0.135
57.136,-0.135
57.139,-0.130
57.142,-0.120
57.144,-0.115
57.147,-0.125
57.150,-0.120
57.153,-0.125
57.156,-0.130
57.158,-0.150
57.161,-0.140
57.164,-0.155
57.167,-0.140
57.169,-0.135
57.172,-0.135
57.175,-0.125
57.178,-0.125
57.181,-0.120
57.183,-0.125
57.186,-0.120
57.189,-0.140
57.192,-0.140
57.194,-0.145
57.197,-0.150
57.200,-0.150
57.203,-0.145
57.206,-0.135
57.208,-0.130
57.211,-0.130
57.214,-0.120
57.217,-0.130
57.219,-0.135
57.222,-0.140
57.225,-0.160
57.228,-0.150
57.231,-0.160
57.233,-0.160
57.236,-0.145
57.239,-0.140
57.242,-0.135
57.244,-0.130
57.247,-0.135
57.250,-0.145
57.253,-0.145
57.256,-0.150
57.258,-0.155
57.261,-0.160
57.264,-0.170
57.267,-0.165
57.269,-0.150
57.272,-0.140
57.275,-0.140
57.278,-0.125
57.281,-0.125
57.283,-0.145
57.286,-0.150
57.289,-0.150
57.292,-0.155
57.294,-0.165
57.297,-0.155
57.300,-0.150
57.303,-0.150
57.306,-0.155
57.308,-0.140
57.311,-0.130
57.314,-0.135
57.317,-0.130
57.319,-0.135
57.322,-0.145
57.325,-0.145
57.328,-0.160
57.331,-0.165
57.333,-0.150
57.336,-0.155
57.339,-0.155
57.342,-0.140
57.344,-0.135
57.347,-0.125
57.350,-0.135
57.353,-0.150
57.356,-0.155
57.358,-0.155
57.361,-0.165
57.364,-0.170
57.367,-0.160
57.369,-0.150
57.372,-0.140
57.375,-0.150
57.378,-0.130
57.381,-0.140
57.383,-0.140
57.386,-0.155
57.389,-0.160
57.392,-0.165
57.394,-0.175
57.397,-0.180
57.400,-0.175
57.403,-0.165
57.406,-0.155
57.408,-0.160
57.411,-0.155
57.414,-0.155
57.417,-0.165
57.419,-0.160
57.422,-0.160
57.425,-0.165
57.428,-0.175
57.431,-0.180
57.433,-0.175
57.436,-0.160
57.439,-0.140
57.442,-0.140
57.444,-0.135
57.447,-0.130
57.450,-0.145
57.453,-0.140
57.456,-0.140
57.458,-0.135
57.461,-0.145
57.464,-0.155
57.467,-0.150
57.469,-0.150
57.472,-0.140
57.475,-0.130
57.478,-0.130
57.481,-0.115
57.483,-0.120
57.486,-0.120
57.489,-0.145
57.492,-0.140
57.494,-0.145
57.497,-0.145
57.500,-0.130
57.503,-0.130
57.506,-0.125
57.508,-0.120
57.511,-0.120
57.514,-0.100
57.517,-0.130
57.519,-0.120
57.522,-0.120
57.525,-0.130
57.528,-0.130
57.531,-0.135
57.533,-0.120
57.536,-0.120
57.539,-0.125
57.542,-0.110
57.544,-0.115
57.547,-0.100
57.550,-0.120
57.553,-0.115
57.556,-0.115
57.558,-0.125
57.561,-0.140
57.564,-0.135
57.567,-0.130
57.569,-0.125
57.572,-0.130
57.575,-0.110
57.578,-0.105
57.581,-0.105
57.583,-0.120
57.586,-0.125
57.589,-0.125
57.592,-0.140
57.594,-0.145
57.597,-0.140
57.600,-0.135
57.603,-0.130
57.606,-0.125
57.608,-0.110
57.611,-0.120
57.614,-0.115
57.617,-0.125
57.619,-0.130
57.622,-0.135
57.625,-0.155
57.628,-0.155
57.631,-0.155
57.633,-0.140
57.636,-0.145
57.639,-0.130
57.642,-0.130
57.644,-0.115
57.647,-0.125
57.650,-0.135
57.653,-0.130
57.656,-0.150
57.658,-0.135
57.661,-0.140
57.664,-0.165
57.667,-0.155
57.669,-0.155
57.672,-0.140
57.675,-0.135
57.678,-0.125
57.681,-0.125
57.683,-0.130
57.686,-0.145
57.689,-0.140
57.692,-0.160
57.694,-0.160
57.697,-0.155
57.700,-0.155
57.703,-0.145
57.706,-0.140
57.708,-0.140
57.711,-0.130
57.714,-0.125
57.717,-0.135
57.719,-0.140
57.722,-0.140
57.725,-0.155
57.728,-0.155
57.731,-0.155
57.733,-0.160
57.736,-0.145
57.739,-0.135
57.742,-0.125
57.744,-0.115
57.747,-0.100
57.750,-0.095
57.753,-0.100
57.756,-0.090
57.758,-0.095
57.761,-0.100
57.764,-0.095
57.767,-0.090
57.769,-0.085
57.772,-0.075
57.775,-0.090
57.778,-0.095
57.781,-0.105
57.783,-0.120
57.786,-0.130
57.789,-0.145
57.792,-0.145
57.794,-0.145
57.797,-0.150
57.800,-0.140
57.803,-0.130
57.806,-0.130
57.808,-0.120
57.811,-0.125
57.814,-0.110
57.817,-0.130
57.819,-0.115
57.822,-0.125
57.825,-0.145
57.828,-0.150
57.831,-0.145
57.833,-0.145
57.836,-0.160
57.839,-0.160
57.842,-0.155
57.844,-0.150
57.847,-0.140
57.850,-0.150
57.853,-0.150
57.856,-0.165
57.858,-0.155
57.861,-0.165
57.864,-0.170
57.867,-0.165
57.869,-0.160
57.872,-0.155
57.875,-0.150
57.878,-0.145
57.881,-0.150
57.883,-0.140
57.886,-0.150
57.889,-0.145
57.892,-0.155
57.894,-0.155
57.897,-0.165
57.900,-0.165
57.903,-0.160
57.906,-0.160
57.908,-0.150
57.911,-0.135
57.914,-0.130
57.917,-0.145
57.919,-0.135
57.922,-0.145
57.925,-0.155
57.928,-0.160
57.931,-0.165
57.933,-0.140
57.936,-0.135
57.939,-0.115
57.942,-0.100
57.944,-0.090
57.947,-0.100
57.950,-0.140
57.953,-0.175
57.956,-0.255
57.958,-0.325
57.961,-0.420
57.964,-0.505
57.967,-0.555
57.969,-0.605
57.972,-0.605
57.975,-0.565
57.978,-0.515
57.981,-0.420
57.983,-0.350
57.986,-0.255
57.989,-0.190
57.992,-0.155
57.994,-0.130
57.997,-0.130
58.000,-0.140
58.003,-0.175
58.006,-0.185
58.008,-0.205
58.011,-0.170
58.014,-0.130
58.017,-0.110
58.019,-0.090
58.022,-0.090
58.025,-0.090
58.028,-0.105
58.031,-0.110
58.033,-0.120
58.036,-0.115
58.039,-0.110
58.042,-0.095
58.044,-0.090
58.047,-0.085
58.050,-0.090
58.053,-0.090
58.056,-0.105
58.058,-0.115
58.061,-0.115
58.064,-0.120
58.067,-0.120
58.069,-0.110
58.072,-0.110
58.075,-0.100
58.078,-0.100
58.081,-0.090
58.083,-0.095
58.086,-0.105
58.089,-0.105
58.092,-0.125
58.094,-0.120
58.097,-0.125
58.100,-0.115
58.103,-0.125
58.106,-0.105
58.108,-0.100
58.111,-0.100
58.114,-0.090
58.117,-0.090
58.119,-0.105
58.122,-0.110
58.125,-0.120
58.128,-0.135
58.131,-0.130
58.133,-0.130
58.136,-0.125
58.139,-0.110
58.142,-0.105
58.144,-0.110
58.147,-0.115
58.150,-0.110
58.153,-0.105
58.156,-0.125
58.158,-0.125
58.161,-0.135
58.164,-0.130
58.167,-0.130
58.169,-0.125
58.172,-0.115
58.175,-0.120
58.178,-0.125
58.181,-0.110
58.183,-0.115
58.186,-0.125
58.189,-0.135
58.192,-0.130
58.194,-0.135
58.197,-0.155
58.200,-0.135
58.203,-0.135
58.206,-0.135
58.208,-0.130
58.211,-0.115
58.214,-0.120
58.217,-0.120
58.219,-0.125
58.222,-0.135
58.225,-0.150
58.228,-0.140
58.231,-0.150
58.233,-0.145
58.236,-0.140
58.239,-0.135
58.242,-0.120
58.244,-0.135
58.247,-0.125
58.250,-0.125
58.253,-0.140
58.256,-0.145
58.258,-0.155
58.261,-0.160
58.264,-0.170
58.267,-0.155
58.269,-0.160
58.272,-0.150
58.275,-0.140
58.278,-0.145
58.281,-0.135
58.283,-0.160
58.286,-0.155
58.289,-0.145
58.292,-0.160
58.294,-0.175
58.297,-0.170
58.300,-0.175
58.303,-0.165
58.306,-0.170
58.308,-0.160
58.311,-0.150
58.314,-0.145
58.317,-0.155
58.319,-0.150
58.322,-0.160
58.325,-0.165
58.328,-0.175
58.331,-0.175
58.333,-0.180
58.336,-0.165
58.339,-0.150
58.342,-0.150
58.344,-0.125
58.347,-0.125
58.350,-0.130
58.353,-0.135
58.356,-0.135
58.358,-0.140
58.361,-0.140
58.364,-0.150
58.367,-0.135
58.369,-0.140
58.372,-0.125
58.375,-0.115
58.378,-0.100
58.381,-0.100
58.383,-0.105
58.386,-0.110
58.389,-0.110
58.392,-0.125
58.394,-0.120
58.397,-0.130
58.400,-0.135
58.403,-0.110
58.406,-0.115
58.408,-0.110
58.411,-0.100
58.414,-0.095
58.417,-0.105
58.419,-0.115
58.422,-0.120
58.425,-0.125
58.428,-0.125
58.431,-0.125
58.433,-0.125
58.436,-0.120
58.439,-0.105
58.442,-0.095
58.444,-0.100
58.447,-0.095
58.450,-0.090
58.453,-0.105
58.456,-0.115
58.458,-0.120
58.461,-0.135
58.464,-0.135
58.467,-0.125
58.469,-0.125
